"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
246.857142857143,82.2857142857143,0,0,0,0,123.428571428571,0,288,0,0,0,0,370.285714285714,329.142857142857
240,480,0,0,0,0,336,0,0,0,0,192,0,0,192
230.4,259.2,0,0,0,201.6,57.6,0,288,0,0,172.8,0,0,230.4
234.418604651163,167.441860465116,234.418604651163,0,0,0,0,0,301.395348837209,0,301.395348837209,133.953488372093,0,0,66.9767441860465
229.090909090909,196.363636363636,0,0,0,32.7272727272727,294.545454545455,0,130.909090909091,0,0,327.272727272727,0,0,229.090909090909
341.052631578947,265.263157894737,189.473684210526,0,0,0,0,0,189.473684210526,0,0,265.263157894737,75.7894736842105,0,113.684210526316
42.3529411764706,423.529411764706,42.3529411764706,0,0,0,211.764705882353,0,423.529411764706,0,0,254.117647058824,0,0,42.3529411764706
303.157894736842,265.263157894737,0,0,0,189.473684210526,0,0,265.263157894737,0,0,227.368421052632,0,0,189.473684210526
553.846153846154,553.846153846154,0,0,0,0,332.307692307692,0,0,0,0,0,0,0,0
436.363636363636,43.6363636363636,0,0,0,87.2727272727273,305.454545454545,0,261.818181818182,0,0,174.545454545455,0,0,130.909090909091
37.8947368421053,303.157894736842,0,0,0,113.684210526316,378.947368421053,227.368421052632,113.684210526316,0,0,0,0,0,265.263157894737
240,168,0,0,0,120,168,0,216,0,0,216,192,0,120
216,144,0,324,0,180,0,0,324,0,0,108,0,72,72
38.9189189189189,155.675675675676,0,0,0,155.675675675676,389.189189189189,0,233.513513513514,0,0,116.756756756757,0,116.756756756757,233.513513513514
33.4883720930233,167.441860465116,234.418604651163,66.9767441860465,0,234.418604651163,33.4883720930233,0,0,0,0,301.395348837209,33.4883720930233,0,334.883720930233
295.384615384615,332.307692307692,0,332.307692307692,0,184.615384615385,147.692307692308,0,0,0,0,147.692307692308,0,0,0
68.5714285714286,205.714285714286,0,0,0,480,137.142857142857,0,0,0,0,548.571428571429,0,0,0
160,360,160,0,0,160,0,0,0,0,0,280,0,0,320
240,120,0,0,0,360,0,0,0,0,0,80,0,400,240
80,106.666666666667,0,0,26.6666666666667,240,186.666666666667,0,106.666666666667,0,0,213.333333333333,160,53.3333333333333,266.666666666667
446.896551724138,99.3103448275862,0,0,0,0,446.896551724138,0,347.586206896552,0,0,0,0,0,99.3103448275862
51.4285714285714,257.142857142857,0,0,0,0,102.857142857143,0,462.857142857143,0,0,51.4285714285714,462.857142857143,0,51.4285714285714
93.9130434782609,93.9130434782609,0,0,0,0,313.04347826087,0,187.826086956522,0,0,156.521739130435,219.130434782609,313.04347826087,62.6086956521739
46.4516129032258,418.064516129032,0,0,0,0,0,0,0,0,0,185.806451612903,371.612903225806,325.161290322581,92.9032258064516
169.411764705882,169.411764705882,0,0,0,0,169.411764705882,0,762.352941176471,0,0,0,0,0,169.411764705882
62.6086956521739,62.6086956521739,0,0,0,313.04347826087,500.869565217391,0,0,0,0,375.652173913043,0,0,125.217391304348
126.315789473684,252.631578947368,0,252.631578947368,0,50.5263157894737,126.315789473684,101.052631578947,50.5263157894737,0,0,252.631578947368,151.578947368421,0,75.7894736842105
375.652173913043,626.086956521739,0,0,0,0,250.434782608696,0,187.826086956522,0,0,0,0,0,0
280,320,0,160,0,0,320,0,320,0,0,40,0,0,0
360,288,0,0,0,36,324,0,0,0,0,144,0,0,288
258.461538461538,332.307692307692,0,0,0,36.9230769230769,332.307692307692,0,369.230769230769,0,0,0,0,0,110.769230769231
360,315,0,0,0,135,270,0,180,0,0,0,0,0,180
280.975609756098,175.609756097561,0,0,0,245.853658536585,140.487804878049,0,351.219512195122,0,0,35.1219512195122,0,0,210.731707317073
342.857142857143,480,0,0,0,0,0,0,0,0,0,0,0,68.5714285714286,548.571428571429
244.528301886792,244.528301886792,0,0,0,217.358490566038,190.188679245283,0,244.528301886792,0,0,271.698113207547,0,27.1698113207547,0
40,200,360,0,0,200,40,0,160,0,0,40,200,0,200
240,342.857142857143,0,0,0,0,0,0,102.857142857143,0,0,205.714285714286,274.285714285714,240,34.2857142857143
227.368421052632,75.7894736842105,0,252.631578947368,0,252.631578947368,25.2631578947368,0,176.842105263158,0,0,0,176.842105263158,75.7894736842105,176.842105263158
320,320,0,0,0,0,0,0,0,0,0,240,0,0,560
423.529411764706,338.823529411765,0,0,0,169.411764705882,42.3529411764706,0,0,0,0,42.3529411764706,423.529411764706,0,0
338.823529411765,169.411764705882,169.411764705882,0,0,254.117647058824,0,0,296.470588235294,0,0,127.058823529412,0,0,84.7058823529412
99.3103448275862,446.896551724138,0,0,0,99.3103448275862,446.896551724138,0,248.275862068966,0,0,0,0,0,99.3103448275862
720,0,0,0,0,0,0,0,72,0,0,0,0,0,648
378.947368421053,227.368421052632,0,378.947368421053,0,265.263157894737,0,0,0,0,0,0,0,0,189.473684210526
164.571428571429,82.2857142857143,0,0,0,164.571428571429,82.2857142857143,0,411.428571428571,0,0,164.571428571429,0,0,370.285714285714
378.947368421053,454.736842105263,0,0,0,303.157894736842,227.368421052632,0,0,0,0,0,0,0,75.7894736842105
360,36,0,0,0,144,216,0,288,0,0,0,252,144,0
198.620689655172,397.241379310345,0,0,0,0,397.241379310345,0,297.931034482759,0,0,49.6551724137931,0,0,99.3103448275862
480,960,0,0,0,0,0,0,0,0,0,0,0,0,0
589.090909090909,0,0,0,0,0,65.4545454545455,0,589.090909090909,0,0,0,0,0,196.363636363636
272.432432432432,194.594594594595,0,0,0,311.351351351351,272.432432432432,0,0,0,0,272.432432432432,0,0,116.756756756757
411.428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,1028.57142857143
73.8461538461538,184.615384615385,0,0,0,110.769230769231,332.307692307692,0,369.230769230769,0,0,369.230769230769,0,0,0
600,840,0,0,0,0,0,0,0,0,0,0,0,0,0
66.9767441860465,334.883720930233,0,66.9767441860465,0,0,66.9767441860465,0,234.418604651163,0,0,0,0,334.883720930233,334.883720930233
248.275862068966,297.931034482759,0,0,0,198.620689655172,198.620689655172,0,148.965517241379,0,0,297.931034482759,0,0,49.6551724137931
184.615384615385,184.615384615385,36.9230769230769,0,0,295.384615384615,0,0,36.9230769230769,0,0,332.307692307692,73.8461538461538,110.769230769231,184.615384615385
329.142857142857,288,0,0,0,41.1428571428571,329.142857142857,0,370.285714285714,0,0,0,0,0,82.2857142857143
266.666666666667,426.666666666667,0,0,0,0,0,0,0,0,0,0,480,0,266.666666666667
411.428571428571,308.571428571429,0,0,0,0,51.4285714285714,0,360,0,0,0,0,0,308.571428571429
200,320,0,0,0,200,40,0,160,0,0,0,0,320,200
100.46511627907,100.46511627907,0,0,0,334.883720930233,200.93023255814,0,133.953488372093,0,0,334.883720930233,0,0,234.418604651163
147.692307692308,369.230769230769,0,0,0,0,184.615384615385,0,369.230769230769,0,0,36.9230769230769,0,0,332.307692307692
192,288,0,0,0,0,288,0,240,0,0,48,0,0,384
94.4262295081967,188.852459016393,212.459016393443,0,0,165.245901639344,47.2131147540984,0,212.459016393443,0,236.065573770492,236.065573770492,0,0,47.2131147540984
135.849056603774,135.849056603774,0,27.1698113207547,0,271.698113207547,271.698113207547,0,135.849056603774,0,0,163.018867924528,0,54.3396226415094,244.528301886792
205.714285714286,274.285714285714,0,240,0,240,171.428571428571,0,137.142857142857,0,0,0,0,0,171.428571428571
167.441860465116,167.441860465116,267.906976744186,0,0,100.46511627907,0,0,0,0,0,267.906976744186,0,133.953488372093,334.883720930233
640,80,0,0,0,0,0,0,0,0,0,0,0,0,720
254.117647058824,197.647058823529,0,112.941176470588,0,0,254.117647058824,0,282.352941176471,0,0,225.882352941176,112.941176470588,0,0
160,480,0,0,0,0,160,0,426.666666666667,0,0,0,0,0,213.333333333333
214.468085106383,245.106382978723,0,0,0,306.382978723404,306.382978723404,0,0,0,0,91.9148936170213,0,0,275.744680851064
68.5714285714286,342.857142857143,0,205.714285714286,0,34.2857142857143,171.428571428571,0,102.857142857143,0,0,0,0,240,274.285714285714
90,135,0,0,0,315,270,0,405,0,0,0,0,135,90
167.441860465116,234.418604651163,0,0,0,200.93023255814,133.953488372093,0,267.906976744186,0,0,66.9767441860465,133.953488372093,0,234.418604651163
146.938775510204,176.326530612245,0,0,0,264.489795918367,176.326530612245,0,205.714285714286,0,0,117.551020408163,0,88.1632653061224,264.489795918367
360,180,0,0,0,252,36,0,0,0,0,0,324,0,288
139.354838709677,418.064516129032,0,0,464.516129032258,0,0,0,185.806451612903,0,0,0,0,0,232.258064516129
288,480,0,0,0,0,144,0,144,0,0,96,0,144,144
265.263157894737,37.8947368421053,0,0,0,113.684210526316,151.578947368421,0,189.473684210526,0,0,113.684210526316,113.684210526316,341.052631578947,113.684210526316
174.545454545455,218.181818181818,0,0,0,0,305.454545454545,0,261.818181818182,0,0,261.818181818182,0,0,218.181818181818
274.285714285714,137.142857142857,137.142857142857,68.5714285714286,0,0,0,0,0,0,0,240,342.857142857143,0,240
230.4,230.4,201.6,0,0,230.4,144,0,28.8,0,0,201.6,0,0,172.8
205.714285714286,154.285714285714,0,0,0,102.857142857143,205.714285714286,0,0,0,0,0,0,360,411.428571428571
90,180,0,0,0,0,720,0,0,0,0,90,0,270,90
266.666666666667,160,0,0,426.666666666667,266.666666666667,106.666666666667,0,106.666666666667,0,0,0,0,0,106.666666666667
266.666666666667,240,26.6666666666667,0,0,266.666666666667,186.666666666667,0,213.333333333333,0,0,26.6666666666667,0,0,213.333333333333
86.4,259.2,144,57.6,0,259.2,28.8,0,115.2,0,0,0,0,259.2,230.4
230.4,230.4,0,0,0,172.8,288,0,0,0,0,0,288,0,230.4
248.275862068966,49.6551724137931,0,0,0,248.275862068966,148.965517241379,0,248.275862068966,0,0,99.3103448275862,0,248.275862068966,148.965517241379
127.058823529412,338.823529411765,0,0,0,84.7058823529412,381.176470588235,0,254.117647058824,0,0,211.764705882353,0,0,42.3529411764706
36,324,0,0,0,0,288,0,0,0,0,216,0,360,216
446.896551724138,198.620689655172,0,198.620689655172,0,0,49.6551724137931,0,297.931034482759,0,0,0,0,0,248.275862068966
256,160,320,0,0,0,0,0,0,0,0,320,96,0,288
248.275862068966,397.241379310345,0,0,0,0,0,0,297.931034482759,0,0,0,0,148.965517241379,347.586206896552
122.033898305085,219.661016949153,244.067796610169,0,0,0,170.847457627119,0,73.2203389830509,0,0,219.661016949153,0,170.847457627119,219.661016949153
194.594594594595,194.594594594595,0,0,0,233.513513513514,272.432432432432,0,155.675675675676,0,0,0,0,0,389.189189189189
0,288,230.4,0,0,0,115.2,0,460.8,230.4,0,0,0,0,115.2
194.594594594595,38.9189189189189,0,0,0,389.189189189189,389.189189189189,0,0,0,0,155.675675675676,116.756756756757,0,155.675675675676
270,45,0,0,0,315,360,0,90,0,0,360,0,0,0
316.09756097561,35.1219512195122,0,0,0,245.853658536585,140.487804878049,0,0,0,0,70.2439024390244,280.975609756098,0,351.219512195122
480,213.333333333333,0,0,0,0,0,0,0,0,0,0,0,480,266.666666666667
33.4883720930233,133.953488372093,301.395348837209,0,0,301.395348837209,133.953488372093,0,0,0,0,301.395348837209,0,0,234.418604651163
183.272727272727,130.909090909091,0,0,0,235.636363636364,235.636363636364,0,261.818181818182,0,0,0,183.272727272727,0,209.454545454545
227.368421052632,378.947368421053,0,0,0,0,0,0,151.578947368421,0,0,378.947368421053,0,0,303.157894736842
219.130434782609,313.04347826087,0,0,0,125.217391304348,281.739130434783,0,125.217391304348,0,0,281.739130434783,0,0,93.9130434782609
332.307692307692,221.538461538462,0,0,0,258.461538461538,0,0,0,0,0,295.384615384615,147.692307692308,0,184.615384615385
120,360,0,0,0,120,360,0,0,0,0,300,0,0,180
360,40,0,80,0,80,280,0,80,0,0,0,120,0,400
43.6363636363636,218.181818181818,349.090909090909,0,130.909090909091,0,261.818181818182,0,218.181818181818,0,0,0,0,0,218.181818181818
99.3103448275862,347.586206896552,0,0,0,0,397.241379310345,0,49.6551724137931,0,0,446.896551724138,0,0,99.3103448275862
196.363636363636,196.363636363636,0,0,0,327.272727272727,392.727272727273,0,196.363636363636,0,0,0,0,0,130.909090909091
93.9130434782609,219.130434782609,0,0,0,187.826086956522,313.04347826087,0,187.826086956522,0,0,187.826086956522,125.217391304348,0,125.217391304348
218.181818181818,392.727272727273,0,0,0,0,0,0,218.181818181818,0,0,305.454545454545,130.909090909091,0,174.545454545455
288,432,384,0,0,0,96,0,96,0,0,0,0,0,144
43.6363636363636,305.454545454545,0,0,0,43.6363636363636,349.090909090909,0,261.818181818182,0,0,392.727272727273,0,0,43.6363636363636
267.906976744186,100.46511627907,0,301.395348837209,0,100.46511627907,167.441860465116,0,267.906976744186,0,0,200.93023255814,0,0,33.4883720930233
252,324,0,0,0,288,180,0,0,0,0,108,0,0,288
55.3846153846154,276.923076923077,0,0,0,0,221.538461538462,0,553.846153846154,0,0,0,0,0,332.307692307692
332.307692307692,443.076923076923,0,0,0,166.153846153846,110.769230769231,0,0,0,0,55.3846153846154,0,0,332.307692307692
288,288,0,0,0,0,432,0,0,0,0,0,0,0,432
234.418604651163,234.418604651163,0,0,0,267.906976744186,66.9767441860465,0,0,0,0,0,334.883720930233,267.906976744186,33.4883720930233
192,192,0,0,0,0,96,0,320,0,0,0,0,320,320
174.545454545455,261.818181818182,0,0,130.909090909091,349.090909090909,130.909090909091,0,0,0,0,261.818181818182,0,0,130.909090909091
438.260869565217,375.652173913043,0,0,0,0,0,0,0,0,0,125.217391304348,0,0,500.869565217391
280,160,0,0,0,0,240,160,0,0,0,40,240,0,320
55.3846153846154,110.769230769231,0,0,0,0,443.076923076923,110.769230769231,332.307692307692,0,0,0,0,0,387.692307692308
400,320,0,0,0,80,480,0,0,0,0,0,0,0,160
187.826086956522,156.521739130435,0,0,0,187.826086956522,0,0,156.521739130435,0,0,156.521739130435,93.9130434782609,313.04347826087,187.826086956522
347.586206896552,148.965517241379,0,0,0,0,0,0,347.586206896552,0,0,397.241379310345,0,0,198.620689655172
80,640,0,0,0,0,160,0,320,0,0,0,0,0,240
311.351351351351,311.351351351351,0,0,0,77.8378378378378,116.756756756757,0,194.594594594595,0,0,0,0,389.189189189189,38.9189189189189
232.258064516129,232.258064516129,0,0,0,232.258064516129,464.516129032258,0,185.806451612903,0,0,0,0,0,92.9032258064516
163.018867924528,271.698113207547,271.698113207547,0,217.358490566038,0,190.188679245283,0,81.5094339622642,0,0,108.679245283019,0,135.849056603774,0
167.441860465116,234.418604651163,200.93023255814,0,0,100.46511627907,0,0,167.441860465116,0,0,66.9767441860465,301.395348837209,167.441860465116,33.4883720930233
213.333333333333,80,240,213.333333333333,0,0,160,213.333333333333,0,0,0,53.3333333333333,0,0,266.666666666667
540,180,0,0,0,450,90,0,180,0,0,0,0,0,0
349.090909090909,218.181818181818,174.545454545455,0,0,0,0,0,218.181818181818,0,0,349.090909090909,0,0,130.909090909091
258.461538461538,369.230769230769,0,0,0,332.307692307692,73.8461538461538,36.9230769230769,0,0,0,0,184.615384615385,0,184.615384615385
221.538461538462,221.538461538462,332.307692307692,0,0,0,0,0,258.461538461538,0,0,110.769230769231,0,0,295.384615384615
234.418604651163,334.883720930233,167.441860465116,267.906976744186,0,0,33.4883720930233,0,200.93023255814,0,0,0,0,0,200.93023255814
227.368421052632,378.947368421053,0,0,0,113.684210526316,151.578947368421,0,227.368421052632,0,0,0,0,0,341.052631578947
240,171.428571428571,0,0,0,0,342.857142857143,0,240,0,0,0,308.571428571429,0,137.142857142857
423.529411764706,169.411764705882,0,0,0,169.411764705882,127.058823529412,0,127.058823529412,0,0,338.823529411765,84.7058823529412,0,0
360,102.857142857143,0,0,0,0,0,0,411.428571428571,0,0,514.285714285714,0,0,51.4285714285714
270,90,0,0,0,405,90,0,135,0,0,0,0,0,450
548.571428571429,274.285714285714,0,342.857142857143,0,0,274.285714285714,0,0,0,0,0,0,0,0
281.739130434783,281.739130434783,0,0,0,0,187.826086956522,0,125.217391304348,0,0,187.826086956522,62.6086956521739,281.739130434783,31.304347826087
163.636363636364,65.4545454545455,327.272727272727,0,0,229.090909090909,327.272727272727,0,0,0,0,196.363636363636,0,0,130.909090909091
460.8,57.6,172.8,0,0,0,460.8,0,0,0,0,0,230.4,0,57.6
288,36,0,0,0,144,36,0,252,0,0,0,0,360,324
96,192,0,0,0,288,0,0,32,0,0,256,224,192,160
332.307692307692,332.307692307692,332.307692307692,0,0,0,0,0,55.3846153846154,0,0,166.153846153846,0,0,221.538461538462
221.538461538462,221.538461538462,0,55.3846153846154,0,276.923076923077,221.538461538462,0,110.769230769231,0,0,0,0,0,332.307692307692
288,360,0,0,0,0,144,0,144,0,0,0,0,0,504
261.818181818182,43.6363636363636,0,0,0,130.909090909091,261.818181818182,0,0,0,0,0,392.727272727273,0,349.090909090909
230.4,144,0,0,0,86.4,230.4,144,288,0,0,57.6,0,0,259.2
80,360,200,0,0,0,0,0,240,0,0,0,120,160,280
720,720,0,0,0,0,0,0,0,0,0,0,0,0,0
514.285714285714,257.142857142857,102.857142857143,0,0,0,0,0,154.285714285714,0,0,0,0,308.571428571429,102.857142857143
498.461538461538,221.538461538462,0,0,0,55.3846153846154,276.923076923077,0,110.769230769231,0,0,0,0,221.538461538462,55.3846153846154
140.487804878049,175.609756097561,0,0,0,280.975609756098,35.1219512195122,0,245.853658536585,0,0,175.609756097561,175.609756097561,0,210.731707317073
240,0,0,0,0,0,800,0,0,0,0,0,0,0,400
75.7894736842105,151.578947368421,0,0,0,37.8947368421053,341.052631578947,0,378.947368421053,0,0,37.8947368421053,227.368421052632,0,189.473684210526
371.612903225806,278.709677419355,0,185.806451612903,0,0,464.516129032258,0,0,0,0,0,0,0,139.354838709677
57.6,403.2,0,0,0,0,230.4,0,403.2,0,0,0,0,0,345.6
43.6363636363636,43.6363636363636,0,0,0,87.2727272727273,349.090909090909,0,218.181818181818,0,0,261.818181818182,0,0,436.363636363636
187.826086956522,250.434782608696,0,0,0,125.217391304348,375.652173913043,0,0,0,0,0,187.826086956522,0,313.04347826087
274.285714285714,68.5714285714286,0,0,0,0,411.428571428571,0,274.285714285714,0,0,0,0,0,411.428571428571
254.117647058824,225.882352941176,282.352941176471,0,0,197.647058823529,0,0,197.647058823529,0,0,84.7058823529412,0,141.176470588235,56.4705882352941
213.333333333333,106.666666666667,0,0,0,0,266.666666666667,0,320,0,0,53.3333333333333,320,0,160
370.285714285714,82.2857142857143,0,0,0,123.428571428571,123.428571428571,0,0,0,0,123.428571428571,0,370.285714285714,246.857142857143
210,210,0,0,0,90,90,0,270,0,0,90,150,240,90
288,460.8,115.2,0,0,0,0,0,0,0,0,0,0,230.4,345.6
43.6363636363636,174.545454545455,261.818181818182,0,0,436.363636363636,0,0,392.727272727273,0,0,0,0,0,130.909090909091
252,288,252,0,0,0,108,0,324,0,0,0,0,0,216
265.263157894737,227.368421052632,0,0,0,0,227.368421052632,0,227.368421052632,0,0,189.473684210526,0,0,303.157894736842
99.3103448275862,148.965517241379,148.965517241379,297.931034482759,0,0,0,0,0,0,0,347.586206896552,0,0,397.241379310345
349.090909090909,174.545454545455,0,0,0,218.181818181818,43.6363636363636,0,87.2727272727273,0,0,436.363636363636,0,0,130.909090909091
42.3529411764706,127.058823529412,296.470588235294,0,0,338.823529411765,0,0,127.058823529412,0,0,84.7058823529412,0,296.470588235294,127.058823529412
106.666666666667,106.666666666667,266.666666666667,0,0,0,0,0,0,0,0,0,373.333333333333,106.666666666667,480
270,315,0,0,0,135,450,0,0,0,0,0,0,0,270
28.2352941176471,282.352941176471,141.176470588235,0,0,197.647058823529,197.647058823529,0,0,0,0,225.882352941176,254.117647058824,0,112.941176470588
83.0769230769231,83.0769230769231,221.538461538462,0,0,276.923076923077,193.846153846154,0,221.538461538462,0,0,221.538461538462,0,0,138.461538461538
281.739130434783,219.130434782609,0,0,0,187.826086956522,281.739130434783,0,0,0,0,156.521739130435,0,0,313.04347826087
757.894736842105,0,0,0,0,0,530.526315789474,0,151.578947368421,0,0,0,0,0,0
418.064516129032,325.161290322581,0,0,0,139.354838709677,46.4516129032258,0,0,0,0,418.064516129032,0,0,92.9032258064516
87.2727272727273,392.727272727273,0,0,0,0,130.909090909091,0,436.363636363636,0,0,0,0,0,392.727272727273
518.4,460.8,0,0,0,0,172.8,0,0,0,0,0,0,0,288
411.428571428571,411.428571428571,0,0,0,0,68.5714285714286,0,342.857142857143,0,0,0,0,0,205.714285714286
144,96,0,0,336,0,144,0,384,0,0,0,0,0,336
164.571428571429,164.571428571429,0,0,0,411.428571428571,123.428571428571,0,205.714285714286,0,0,164.571428571429,0,0,205.714285714286
265.263157894737,37.8947368421053,0,0,0,0,37.8947368421053,0,0,0,0,227.368421052632,151.578947368421,378.947368421053,341.052631578947
45,360,0,0,0,0,270,0,270,0,0,0,0,360,135
324,288,0,0,0,252,144,0,0,0,0,108,0,0,324
378.947368421053,189.473684210526,0,0,0,113.684210526316,341.052631578947,0,113.684210526316,0,0,265.263157894737,0,0,37.8947368421053
347.586206896552,446.896551724138,0,0,0,0,49.6551724137931,0,248.275862068966,0,0,347.586206896552,0,0,0
120,360,0,0,0,0,300,0,420,0,0,0,0,0,240
403.2,460.8,0,0,0,0,518.4,0,0,0,0,0,0,0,57.6
336,336,0,0,0,336,288,0,96,0,0,0,0,0,48
450,90,0,0,0,0,315,0,405,0,0,0,0,0,180
342.857142857143,102.857142857143,0,171.428571428571,0,240,0,0,0,0,342.857142857143,102.857142857143,0,0,137.142857142857
423.529411764706,423.529411764706,0,0,0,338.823529411765,42.3529411764706,0,0,0,0,0,0,0,211.764705882353
140.487804878049,70.2439024390244,105.365853658537,35.1219512195122,0,245.853658536585,210.731707317073,0,0,0,0,210.731707317073,0,351.219512195122,70.2439024390244
163.636363636364,294.545454545455,0,0,0,327.272727272727,65.4545454545455,0,327.272727272727,0,0,0,0,0,261.818181818182
68.5714285714286,308.571428571429,0,0,0,274.285714285714,308.571428571429,0,102.857142857143,0,0,342.857142857143,0,0,34.2857142857143
27.6923076923077,193.846153846154,193.846153846154,138.461538461538,0,249.230769230769,193.846153846154,0,110.769230769231,0,0,0,166.153846153846,0,166.153846153846
480,60,0,0,0,420,0,0,0,0,0,240,0,0,240
540,0,0,0,0,0,630,0,270,0,0,0,0,0,0
130.909090909091,436.363636363636,0,0,0,392.727272727273,43.6363636363636,0,0,0,0,0,0,0,436.363636363636
28.8,201.6,259.2,259.2,0,259.2,57.6,0,86.4,0,0,57.6,0,0,230.4
42.3529411764706,42.3529411764706,0,0,0,0,423.529411764706,0,338.823529411765,0,0,381.176470588235,127.058823529412,0,84.7058823529412
211.764705882353,84.7058823529412,127.058823529412,42.3529411764706,0,0,169.411764705882,0,254.117647058824,0,0,0,338.823529411765,42.3529411764706,169.411764705882
55.3846153846154,166.153846153846,221.538461538462,138.461538461538,0,249.230769230769,221.538461538462,0,221.538461538462,0,0,0,0,0,166.153846153846
540,90,0,0,0,450,0,0,90,0,0,270,0,0,0
151.578947368421,0,378.947368421053,0,0,0,0,0,0,0,0,530.526315789474,0,303.157894736842,75.7894736842105
221.538461538462,249.230769230769,0,0,0,193.846153846154,276.923076923077,0,83.0769230769231,0,0,27.6923076923077,166.153846153846,0,221.538461538462
189.473684210526,265.263157894737,0,0,0,378.947368421053,37.8947368421053,0,378.947368421053,0,0,0,0,0,189.473684210526
87.2727272727273,349.090909090909,0,0,0,0,218.181818181818,0,392.727272727273,0,0,0,305.454545454545,0,87.2727272727273
167.441860465116,167.441860465116,0,0,0,234.418604651163,200.93023255814,0,267.906976744186,0,0,100.46511627907,0,0,301.395348837209
261.818181818182,130.909090909091,104.727272727273,0,0,52.3636363636364,0,0,209.454545454545,0,0,157.090909090909,104.727272727273,261.818181818182,157.090909090909
297.931034482759,49.6551724137931,0,0,0,148.965517241379,198.620689655172,0,0,0,0,99.3103448275862,248.275862068966,0,397.241379310345
300,360,0,0,0,0,0,0,0,0,0,600,0,0,180
83.0769230769231,138.461538461538,0,249.230769230769,0,166.153846153846,0,0,83.0769230769231,0,0,276.923076923077,276.923076923077,0,166.153846153846
267.906976744186,334.883720930233,100.46511627907,0,0,334.883720930233,301.395348837209,0,0,0,0,0,0,0,100.46511627907
329.142857142857,411.428571428571,0,0,0,370.285714285714,82.2857142857143,0,41.1428571428571,0,0,0,0,0,205.714285714286
48,384,0,0,0,432,240,0,0,0,0,0,0,240,96
163.636363636364,294.545454545455,0,0,0,0,229.090909090909,0,98.1818181818182,0,0,32.7272727272727,229.090909090909,327.272727272727,65.4545454545455
311.351351351351,233.513513513514,350.27027027027,350.27027027027,0,0,0,0,0,0,0,77.8378378378378,38.9189189189189,0,77.8378378378378
144,192,0,0,0,0,0,0,240,0,0,288,144,288,144
336,240,0,0,0,240,96,0,0,0,0,144,0,0,384
297.931034482759,198.620689655172,0,0,0,0,49.6551724137931,0,297.931034482759,0,0,148.965517241379,0,0,446.896551724138
229.090909090909,163.636363636364,0,0,0,196.363636363636,327.272727272727,0,32.7272727272727,0,0,130.909090909091,294.545454545455,0,65.4545454545455
144,86.4,0,0,0,0,259.2,0,115.2,0,0,115.2,172.8,259.2,288
240,240,0,0,0,0,0,0,0,0,0,0,0,540,420
0,110.769230769231,0,0,0,0,221.538461538462,0,221.538461538462,0,0,886.153846153846,0,0,0
288,252,0,0,0,0,72,288,324,0,0,36,0,0,180
232.258064516129,92.9032258064516,0,0,0,0,464.516129032258,0,185.806451612903,0,0,46.4516129032258,0,0,418.064516129032
113.684210526316,378.947368421053,0,0,0,113.684210526316,37.8947368421053,0,303.157894736842,0,0,227.368421052632,113.684210526316,0,151.578947368421
245.853658536585,351.219512195122,0,0,0,70.2439024390244,105.365853658537,0,316.09756097561,0,0,0,0,0,351.219512195122
189.473684210526,303.157894736842,0,0,0,0,227.368421052632,0,0,0,0,227.368421052632,37.8947368421053,113.684210526316,341.052631578947
127.058823529412,338.823529411765,0,0,0,338.823529411765,381.176470588235,0,169.411764705882,0,0,0,0,0,84.7058823529412
270,225,0,0,0,225,270,0,90,0,0,270,0,0,90
148.965517241379,198.620689655172,124.137931034483,248.275862068966,0,0,99.3103448275862,0,223.448275862069,0,0,0,148.965517241379,124.137931034483,124.137931034483
259.2,28.8,0,259.2,0,230.4,230.4,0,57.6,0,0,115.2,28.8,0,230.4
205.714285714286,82.2857142857143,0,0,0,123.428571428571,246.857142857143,0,0,0,0,411.428571428571,0,0,370.285714285714
156.521739130435,281.739130434783,313.04347826087,187.826086956522,0,31.304347826087,125.217391304348,0,0,0,0,0,62.6086956521739,156.521739130435,125.217391304348
375.652173913043,0,0,0,0,0,125.217391304348,0,0,0,0,62.6086956521739,0,626.086956521739,250.434782608696
217.358490566038,27.1698113207547,0,0,0,244.528301886792,271.698113207547,0,163.018867924528,27.1698113207547,0,0,0,271.698113207547,217.358490566038
259.2,172.8,28.8,0,0,0,288,0,288,0,0,259.2,0,0,144
360,288,0,0,0,144,324,0,0,0,0,0,36,144,144
160,288,0,128,0,160,224,0,224,0,0,0,0,0,256
172.8,172.8,230.4,115.2,0,0,0,0,0,0,86.4,144,0,259.2,259.2
341.052631578947,341.052631578947,0,0,0,0,265.263157894737,0,303.157894736842,0,0,0,0,0,189.473684210526
144,252,0,0,0,252,180,0,360,0,0,0,0,0,252
192,288,96,0,0,0,0,0,96,0,0,432,0,0,336
360,0,0,0,0,514.285714285714,308.571428571429,0,154.285714285714,0,0,0,0,0,102.857142857143
411.428571428571,329.142857142857,0,0,0,0,370.285714285714,0,0,0,0,0,205.714285714286,0,123.428571428571
205.714285714286,288,0,0,0,0,82.2857142857143,0,164.571428571429,0,0,0,0,288,411.428571428571
256,96,288,0,64,128,224,0,128,0,128,0,0,0,128
155.675675675676,389.189189189189,0,0,0,389.189189189189,77.8378378378378,0,272.432432432432,0,116.756756756757,0,0,0,38.9189189189189
